Time,Subsystem,controlMode,FRspeed,FRrad,FLspeed,FLrad,BRspeed,BRrad,BLspeed,BLrad
26.176,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.195,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.215,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.236,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.256,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.276,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.296,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.315,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.335,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.355,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.376,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.396,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.415,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.435,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.455,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.476,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.496,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.516,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.536,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.555,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.576,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.596,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.615,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.635,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.655,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.675,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.695,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.715,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.735,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.755,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.776,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.795,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.816,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.836,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.855,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.875,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.895,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.915,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.935,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.955,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.976,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
26.996,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.015,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.035,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.055,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.076,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.096,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.116,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.135,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.155,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.175,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.195,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.215,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.235,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.255,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.276,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.295,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.315,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.337,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.355,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.376,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.395,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.415,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.435,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.456,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.475,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.495,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.515,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.535,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.555,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.575,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.595,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.615,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.635,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.655,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.676,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.695,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.716,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.736,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.755,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.822,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.822,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.823,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.835,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.856,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.875,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.896,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.915,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.936,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.955,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.976,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
27.995,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.016,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.035,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.055,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.076,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.095,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.115,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.135,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.156,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.175,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.196,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.215,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.236,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.255,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.276,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.295,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.316,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.335,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.355,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.375,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.395,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.415,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.436,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.456,Swerve_Drive,Teleop,1.00,-1.50,1.00,-1.50,1.00,-1.50,1.00,-1.50
28.475,Swerve_Drive,Teleop,1.09,-1.16,1.09,-1.16,1.09,-1.16,1.09,-1.16
28.495,Swerve_Drive,Teleop,1.09,-1.16,1.09,-1.16,1.09,-1.16,1.09,-1.16
28.516,Swerve_Drive,Teleop,1.03,-0.71,1.03,-0.71,1.03,-0.71,1.03,-0.71
28.535,Swerve_Drive,Teleop,1.05,-0.62,1.05,-0.62,1.05,-0.62,1.05,-0.62
28.555,Swerve_Drive,Teleop,1.05,-0.53,1.05,-0.53,1.05,-0.53,1.05,-0.53
28.576,Swerve_Drive,Teleop,0.98,-0.29,0.98,-0.29,0.98,-0.29,0.98,-0.29
28.595,Swerve_Drive,Teleop,0.99,-0.28,0.99,-0.28,0.99,-0.28,0.99,-0.28
28.615,Swerve_Drive,Teleop,0.99,-0.28,0.99,-0.28,0.99,-0.28,0.99,-0.28
28.635,Swerve_Drive,Teleop,1.00,-0.27,1.00,-0.27,1.00,-0.27,1.00,-0.27
28.655,Swerve_Drive,Teleop,1.00,-0.26,1.00,-0.26,1.00,-0.26,1.00,-0.26
28.675,Swerve_Drive,Teleop,1.00,-0.25,1.00,-0.25,1.00,-0.25,1.00,-0.25
28.695,Swerve_Drive,Teleop,1.00,-0.25,1.00,-0.25,1.00,-0.25,1.00,-0.25
28.716,Swerve_Drive,Teleop,1.00,-0.23,1.00,-0.23,1.00,-0.23,1.00,-0.23
28.735,Swerve_Drive,Teleop,1.00,-0.22,1.00,-0.22,1.00,-0.22,1.00,-0.22
28.756,Swerve_Drive,Teleop,1.00,-0.21,1.00,-0.21,1.00,-0.21,1.00,-0.21
28.775,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
28.795,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
28.816,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
28.835,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.856,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.875,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.895,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.915,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.936,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.955,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.976,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
28.995,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.015,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.035,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.055,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.075,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.095,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.116,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.136,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.156,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.175,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.196,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.215,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.235,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.255,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.276,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.295,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.315,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.335,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.356,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.376,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.395,Swerve_Drive,Teleop,0.99,-0.20,0.99,-0.20,0.99,-0.20,0.99,-0.20
29.415,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
29.435,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
29.455,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
29.476,Swerve_Drive,Teleop,0.99,-0.21,0.99,-0.21,0.99,-0.21,0.99,-0.21
29.495,Swerve_Drive,Teleop,0.96,-0.21,0.96,-0.21,0.96,-0.21,0.96,-0.21
29.515,Swerve_Drive,Teleop,0.45,-2.67,0.45,-2.67,0.45,-2.67,0.45,-2.67
29.536,Swerve_Drive,Teleop,0.45,-2.67,0.45,-2.67,0.45,-2.67,0.45,-2.67
29.556,Swerve_Drive,Teleop,1.04,-2.88,1.04,-2.88,1.04,-2.88,1.04,-2.88
29.575,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.595,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.615,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.636,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.655,Swerve_Drive,Teleop,1.05,-2.84,1.05,-2.84,1.05,-2.84,1.05,-2.84
29.675,Swerve_Drive,Teleop,1.05,-2.84,1.05,-2.84,1.05,-2.84,1.05,-2.84
29.695,Swerve_Drive,Teleop,1.05,-2.83,1.05,-2.83,1.05,-2.83,1.05,-2.83
29.715,Swerve_Drive,Teleop,1.05,-2.83,1.05,-2.83,1.05,-2.83,1.05,-2.83
29.735,Swerve_Drive,Teleop,1.05,-2.83,1.05,-2.83,1.05,-2.83,1.05,-2.83
29.755,Swerve_Drive,Teleop,1.05,-2.84,1.05,-2.84,1.05,-2.84,1.05,-2.84
29.776,Swerve_Drive,Teleop,1.05,-2.84,1.05,-2.84,1.05,-2.84,1.05,-2.84
29.795,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.815,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.836,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.855,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.876,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
29.895,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.916,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.935,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.955,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.975,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
29.996,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.015,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.035,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.055,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.075,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.095,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.115,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.135,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.155,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.176,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.195,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.215,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.235,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.255,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.275,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.295,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.315,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.335,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.356,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.375,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.395,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.415,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.435,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.455,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.475,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.495,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.526,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.535,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.556,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.575,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.595,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.615,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.635,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.655,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.676,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.695,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.715,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.735,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.756,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.775,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.795,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.815,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.835,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.855,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.876,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.895,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.915,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.935,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.955,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.975,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
30.996,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
31.015,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
31.036,Swerve_Drive,Teleop,1.04,-2.86,1.04,-2.86,1.04,-2.86,1.04,-2.86
31.055,Swerve_Drive,Teleop,1.04,-2.85,1.04,-2.85,1.04,-2.85,1.04,-2.85
31.075,Swerve_Drive,Teleop,1.05,-2.84,1.05,-2.84,1.05,-2.84,1.05,-2.84
31.095,Swerve_Drive,Teleop,1.06,-2.81,1.06,-2.81,1.06,-2.81,1.06,-2.81
31.116,Swerve_Drive,Teleop,0.77,-2.63,0.77,-2.63,0.77,-2.63,0.77,-2.63
31.135,Swerve_Drive,Teleop,0.77,-2.63,0.77,-2.63,0.77,-2.63,0.77,-2.63
31.155,Swerve_Drive,Teleop,0.07,-1.66,0.07,-1.66,0.07,-1.66,0.07,-1.66
31.175,Swerve_Drive,Teleop,0.04,-1.53,0.04,-1.53,0.04,-1.53,0.04,-1.53
31.196,Swerve_Drive,Teleop,0.02,-1.35,0.02,-1.35,0.02,-1.35,0.02,-1.35
31.216,Swerve_Drive,Teleop,0.01,-1.03,0.01,-1.03,0.01,-1.03,0.01,-1.03
31.235,Swerve_Drive,Teleop,0.01,-1.03,0.01,-1.03,0.01,-1.03,0.01,-1.03
31.255,Swerve_Drive,Teleop,0.01,-0.77,0.01,-0.77,0.01,-0.77,0.01,-0.77
31.276,Swerve_Drive,Teleop,0.01,-0.55,0.01,-0.55,0.01,-0.55,0.01,-0.55
31.295,Swerve_Drive,Teleop,0.01,-0.55,0.01,-0.55,0.01,-0.55,0.01,-0.55
31.315,Swerve_Drive,Teleop,0.01,-0.41,0.01,-0.41,0.01,-0.41,0.01,-0.41
